_id,additional,firstName,lastName,role,fullName,gnd,occupation
6504166ba47588ad6024a6ab,,Ludwig,Collin,Kämpe,"Collin, Herr",116638621,Schauspieler
6504166ba47588ad6024b67a,,Georg,Colman,,"Colman, George, the Elder",118669796,Schauspieler
6504166ba47588ad6024a6b1,,Paula,Conrad,"Margarethe, ihre Schwester","Conrad-Schlenther, Paula",117697389,Schauspieler
6504166ba47588ad6024a6b3,1855-1909,Heinrich,Conried,Fritz,"Conried, Heinrich",116655577,Schauspieler
6504166ba47588ad6024a6b4,,Sidonie,Conti,Cherub,Sidonie Conti,,Schauspieler
690c5fa652365fce4c987e02,,David,Conville,Zweiter Gote,"Conville, David",139093605,Schauspieler
6504166ba47588ad6024a6b9,,Philippine,Copelli,Page,Philippine Copelli,,Schauspieler
6504166ba47588ad6024b31a,,Alexander,Cosmar,Deutsch,"Cosmar, Alexander",116686030,Schauspieler
6504166ba47588ad6024a6c8,,Carl,Costenoble,Walter Fürst,"Costenoble, Carl",133966143,Schauspieler
6504166ba47588ad6024a6ad,1777-1828,Katharina Margarethe Johanna,Costenoble,Fräulein Eveline,"Costenoble, Johanna",116689226,Schauspieler
6504166ba47588ad6024b31c,1769-1837,Carl Ludwig,Costenoble,Zabern,"Costenoble, Carl Ludwig",116689234,Schauspieler
6504166ba47588ad6024a6b0,,Auguste,Crelinger,Donna Diana,"Crelinger, Auguste",116718854,Schauspieler
6504166ba47588ad6024a6b5,,Paula,Crombé-Klein,Bewegungsregie,Paula Crombé-Klein,,Schauspieler
690c5fd352365fce4c987eb9,,Hugh,Cross,Ein Römer,"Cross, Hugh Ware",1215873255,Schauspieler
6595cb3951cd38b410298223,1939-1949,Karl,Cserny,"Hans, Bauernbursche","Cserny, Karl",1110912048,Schauspieler
6504166ba47588ad6024b32e,,Franz Theodor,Csokor,Der Präsident des PEN-Clubs,"Csokor, Franz Theodor",118522914,Schauspieler
6504166ba47588ad6024b32f,,Richard,Cumberland,,"Cumberland, Richard",118670689,Schauspieler
6504166ba47588ad6024a6c9,,Helga,Czech-Rechtensee,1. Säterin,Helga Czech-Rechtensee,,Schauspieler
6504166ba47588ad6024a6d1,,Ladislaus,Czettel,Kostüme,"Czettel, Ladislas",1020827653,Schauspieler
6655ad072ab4d9095f0db019,vom kaiserlichen Hoftheater in St.Petersburg,Herr,Dahn,Uriel Acosta,Herr Dahn,,Schauspieler
6504166ba47588ad6024a6d9,,Michael,Darnaut,Schreiber,"Darnaut, Michael F.",130136824,Schauspieler
6504166ba47588ad6024b336,,Alphonse,Daudet,,"Daudet, Alphonse",118523872,Schauspieler
6504166ba47588ad6024a6e5,1746-1812,Johann Ernst,Dauer,Sein Sohn,"Dauer, Johann Ernst",105045779X,Schauspieler
6504166ba47588ad6024a6e4,1758-1843,Henriette,Dauer,"Frau Krick, Haushälterin","Dauer, Henriette",1327355833,Schauspieler
6504166ba47588ad6024a6ea,,Christine,Daun,Viola,"Daun, Christine",130136921,Schauspieler
6504166ba47588ad6024a6f0,Hamburg,Bogumil,Dawison,"Hamlet, Sohn des vorigen, und Neffe des gegenwärtigen Königs","Dawison, Bogumil",118524097,Schauspieler
6504166ba47588ad6024a6f1,,Heinrich,Deahna,Soest,Heinrich Deahna,,Schauspieler
66522dc52ab4d9095f6a2375,Sachsen,Herr,Deffoir,"Christian Thimotheus Bloom, Großkaufmann",Herr Deffoir,,Schauspieler
661ea40621b0fcd2e67c13cf,Breslau,Mad.,Deffoir,Katharina,Mad. Deffoir,,Schauspieler
6504166ba47588ad6024a6fc,"1773-1822, verehel. Schütz",Maria Anna,Defraine,Seine Tochter,"Schütz, Maria Anna",1033124141,Schauspieler
6504166ba47588ad6024a6ed,,Regina,Delia,Bertha,"Delia, Regina",116062827,Schauspieler
6504166ba47588ad6024b690,,L. F.,Delisle,,"Lisle de La Drevetière, Louis François de",100171141,Schauspieler
6504166ba47588ad6024a6f7,1794-1862,Jeannette,Demmer,Walther,Jeannette Demmer,,Schauspieler
6504166ba47588ad6024a6fe,"1802-1832,  verehel. Kneisel",Thekla,Demmer,Ida,"Kneisel, Thekla",1036382524,Schauspieler
6504166ba47588ad6024a6f8,"d. Ä., 1804-1822",Karl,Demmer,Der Baron,Karl Demmer,,Schauspieler
6504166ba47588ad6024a70d,,Ludwig,Dessoir,"Hamlet, Sohn des vorigen, und Neffe des gegenwärtigen Königs","Dessoir, Ludwig",118671650,Schauspieler
6504166ba47588ad6024a712,1853-1927,Serafine,Detschy,Katharina,"Détschy, Serafine",116086289,Schauspieler
6504166ba47588ad6024a714,,Herr,Deuster,Ein Diener Olivias,Herr Deuster,,Schauspieler
6504166ba47588ad6024a71e,1938-1952,Sylvia,Devez (verehel. Waniek),"Frau Knubber-Knabber, ein Eichkatzerl",Sylvia Devez (verehel. Waniek),,Schauspieler
690c5f4552365fce4c987c79,,William,Devlin,"Aemilius, ein vornehmer Römer","Devlin, William J.",1075078326,Schauspieler
6504166ba47588ad6024a725,1799-1872,Carl,Devrient,Ringelstern,"Devrient, Carl",116088915,Schauspieler
6504166ba47588ad6024b698,,Eduard,Devrient,Einrichtung,"Devrient, Eduard",118525042,Schauspieler
6504166ba47588ad6024a729,,Emil,Devrient,Lord Harleigh,"Devrient, Emil",116088796,Schauspieler
6504166ba47588ad6024a72a,,Friedrich,Devrient,Laertes,"Devrient, Friedrich",116088842,Schauspieler
6504166ba47588ad6024a710,1858-1929,Max,Devrient,Maurice Duval,"Devrient, Max",116089067,Schauspieler
6504166ba47588ad6024a724,1863-1940,Babette,Devrient-Reinhold,Putzmacherin,"Reinhold-Devrient, Babette",127829032,Schauspieler
67161460f135e6832011b2d9,,,Die Elektrohand Gottes,und,Die Elektrohand Gottes,,Schauspieler
6504166ba47588ad6024b1df,,,Die Wiener Sängerknaben,Mitwirkende,Die Wiener Sängerknaben,,Schauspieler
67bdc65330450db5f6431af4,,Univ.-Prof. Dr. Margarete,Dietrich,Einleitende Worte,"Dietrich, Margret",119242788,Schauspieler
655e6b350080658502ca8090,1814-1881,Franz von,Dingelstedt,Bearbeitung,"Dingelstedt, Franz von",118525751,Schauspieler
6504166ba47588ad6024a736,,Anna,Dix,Weiber,"Dix, Anna",116145781,Schauspieler
67c187c230450db5f6515d05,,Dean,Dixon,Leitung Wiener Symphoniker,"Dixon, Dean",134359917,Schauspieler
6504166ba47588ad6024a739,,Käthe,Dobbs,Zwei Alte Weiber,Käthe Dobbs,,Schauspieler
6504166ba47588ad6024b33a,,Ludwig,Doczi,,Ludwig Doczi,,Schauspieler
66e8128dcb441f4531a83385,,Heimito von,Doderer,es lesen,"Doderer, Heimito von",118526162,Schauspieler
6504166ba47588ad6024a73e,,Gertrude,Donath,Lo,"Klein-Donath, Eva",1328463303,Schauspieler
690c5d5652365fce4c987736,,Patrick,Donnell,Manager and Stage Director,"Deeny, Donnell",1338697498,Schauspieler
662e916c46b3b9baaf2c53f8,"Violinist, Komponist",Jakob,Dont,Musik - Ouverture,"Dont, Jakob",116179449,Schauspieler
6504166ba47588ad6024a746,,Lydia,Donzowa,Giki,Lydia Donzowa,,Schauspieler
6504166ba47588ad6024a72d,a. G. aus Stuttgart,Olga von,Doppler,"Melitta, Dienerin Sapphos",Olga von Doppler,,Schauspieler
67c1857530450db5f6506a59,,Milo,Dor,es lesen,"Dor, Milo",104594896,Schauspieler
6504166ba47588ad6024a732,1826-1908,Eduard,Dorn,"Behrend, in Blooms Hause","Kaan, Eduard",14269195X,Schauspieler
6504166ba47588ad6024a740,vom Ballett der Wiener Staatsoper,Julia,Drapal,Tänzer,"Drapal, Julia",1018192166,Schauspieler
6504166ba47588ad6024a741,1924-1932,Gerda,Dreger,Ganymed,Gerda Dreger,,Schauspieler
6504166ba47588ad6024a748,,Louise,Dreyer-Zeidler,An der Harfe,Louise Dreyer-Zeidler,,Schauspieler
67c1877730450db5f6515cd0,Bundesminister für Unterricht,Dr. Heinrich,Drimmel,Es Spricht,Dr. Heinrich Drimmel,,Schauspieler
6504166ba47588ad6024a74e,,Louise,Dub,"Gräfin von Clairmont, dessen Nichte","Wangenheim, Louise von",130142948,Schauspieler
6504166ba47588ad6024a74f,,Lona,Dubois,Engel,"Dubois, Lona",1061439674,Schauspieler
6504166ba47588ad6024b354,,Philippe François Pinel,Dumanoir,,"Dumanoir, Philippe",120858169,Schauspieler
6504166ba47588ad6024b6a1,,Alexandre Vater,Dumas,,"Dumas, Alexandre",118528068,Schauspieler
6504166ba47588ad6024a75a,,Louise,Dumont,"Ophelia, Tochter des Polonius","Dumont, Louise",118681192,Schauspieler
6504166ba47588ad6024a75d,,Hannes,Dunkel,Kimon,Hannes Dunkel,,Schauspieler
651691d696c724dc0090c3a7,,Claudia,Durstberger,mit,Claudia Durstberger,,Schauspieler
6504166ba47588ad6024b6aa,,Alexandre-Vincent Pineux,Duval,,"Duval, Alexandre",104201088,Schauspieler
6504166ba47588ad6024a753,,Margarethe,Dux,Ein junges Mädchen,"Dux, Margarethe",1062431081,Schauspieler
6504166ba47588ad6024a755,1951-1956,Peter,Dux,"Toni, Neffe von Tante Wetty","Dux, Peter",138176407X,Schauspieler
6504166ba47588ad6024a754,,Marietta,Dux,"Flitzefink, ein Mondstrahl",Marietta Dux,,Schauspieler
650c0541258213a8dc5f9acd,,Eduard,Dürer,Ein Gärtner,"Dürer, Eduard",1327488213,Schauspieler
650c0541258213a8dc5f9ace,,Annemarie,Düringer,"Imre Madách: ""Die Tragödoe des Menschen"" Vier Szenen. Mit","Düringer, Annemarie",128881968,Schauspieler
65ab7ec84cfe378558ffad3f,,Friedrich,Dürrenmatt,,"Dürrenmatt, Friedrich",118527908,Schauspieler
690c5eb352365fce4c987a89,,Leon,Eagles,Quintus,Leon Eagles,,Schauspieler
690c5e2b52365fce4c9878cd,,Pat,Eagles,Wardrobe Assistant,Pat Eagles,,Schauspieler
654cf5fc0080658502b0b6db,,Karl,Eberwein,Musik,"Eberwein, Carl",116332603,Schauspieler
6504166ba47588ad6024a76a,1905-1940,Ernst,Eckbauer,Unteroffizier,Ernst Eckbauer,,Schauspieler
6504166ba47588ad6024a77a,,Christian,Eder,Musikalische Leitung,Christian Eder,,Schauspieler
6504166ba47588ad6024bd2a,,Nigel,Edwards,Licht,"Edwards, Nigel",171798899,Schauspieler
6504166ba47588ad6024a77e,,Lois,Egg,Bühnenbild,"Egg, Lois",11636565X,Schauspieler
6504166ba47588ad6024a768,1961-1971,Heinz,Ehrenfreund,Jaákob,"Ehrenfreund, Heinz",1061504867,Schauspieler
6504166ba47588ad6024a777,1849-1859,Hermine,Eidlitz,Bertha,Hermine Eidlitz,,Schauspieler
6504166ba47588ad6024a778,"1919-1938, 1945-1981",Karl,Eidlitz,Zusammenstellung,"Eidlitz, Karl",116418648,Schauspieler
6504166ba47588ad6024a786,1896-1954,Maria,Eis,Jeanne Simonet,"Eis, Maria",118688421,Schauspieler
67c1858430450db5f6506a5c,,Herber,Eisenreich,es lesen,Herber Eisenreich,,Schauspieler
6504166ba47588ad6024a79c,,Franz,Elkins,Polizist,"Elkins, Franz",1062206061,Schauspieler
6504166ba47588ad6024b35f,,Walter,Ellis,,"Ellis, Walter",139802614,Schauspieler
6504166ba47588ad6024a79f,,Louis,Elmenreich,Sittig,"Ellmenreich, Louis",116452161,Schauspieler
664f42522ab4d9095fcc5bdb,,Franziska,Elmenreich,Jolanthe,Franziska Elmenreich,,Schauspieler
6504166ba47588ad6024a7a2,1870-1924,Alexander,Elmhorst,Edelmann,"Elmhorst, Alexander",127577408,Schauspieler
671613801154ae2a37b101c1,,Astrid,Endruweit,Dramaturgie,Astrid Endruweit,,Schauspieler
6504166ba47588ad6024b365,,Johann Jakob,Engel,,"Engel, Johann Jakob",11868468X,Schauspieler
6504166ba47588ad6024a792,1871-1933,Alexander,Engels,Der Geist von Hamlets Vater,"Engels, Gustav Alexander",116497513,Schauspieler
6504166ba47588ad6024a796,verehel. Hebbel,Christine,Enghaus,Donna Diana,"Enghaus, Christine",118684876,Schauspieler
6504166ba47588ad6024a798,,Louise,Epstein,Louise,"Epstein, Louise",116517077,Schauspieler
6504166ba47588ad6024a7a9,verehl. Ardt (Arth),Anna,Erhart,Babette,"Hammerich, Anna",1065466757,Schauspieler
691203fddd3949980ba0dc05,,Leif,Erickson,Captain Keller,"Erickson, Leif",143379542,Schauspieler
6504166ba47588ad6024a7b4,1826-1912,Ludwig,Ernest,"Herr Laubépin, Notar","Ludwig, Ernest",101822170,Schauspieler
6504166ba47588ad6024a7b0,,August,Everding,mit,August Everding,,Schauspieler
6504166ba47588ad6024a7b1,"1931-1972, danach als Gast",Richard,Eybner,Jairus,"Eybner, Richard",118531530,Schauspieler
6504166ba47588ad6024a7c4,,Fräulein,Falk,Chor der Mädchen und Burschen,Fräulein Falk,,Schauspieler
6504166ba47588ad6024b6cb,,Christophe Barthélemy,Fayan,,"Fagan, Barthélemy C.",100345751,Schauspieler
6504166ba47588ad6024b6ce,,Josef,Feiks,,"Feiks, Josef",1018689974,Schauspieler
65a1c1a64cfe378558d9305f,,Karl von,Feilitzsch,Musik,"Feilitzsch, Karl von",132282720,Schauspieler
66853eaf6bf80e1c76d6ee1d,,Hansi,Felger,"Prinz Sigismund, ihr Sohn",Hansi Felger,,Schauspieler
6504166ba47588ad6024a7e0,,Peter,Felger,"Michel, Valentins Kind","Felger, Peter",1061851109,Schauspieler
6504166ba47588ad6024a7df,1940-1953,Lore,Felger,Prinz Sigismund,Lore Felger,,Schauspieler
66c1076c797f4aaa6ae128e3,,Mario,Feliciani,Egisto,"Feliciani, Mario",1100096957,Schauspieler
6641f1222ab4d9095fa2f668,,Anton,Feltscher,Ringelstern,"Feltscher, Anton",117737062,Schauspieler
6504166ba47588ad6024b6d8,"1843-1902, Pseud. Wallis, Alfred",Emil,Ferrari,Edler,"Ferrari, Emil",130148032,Schauspieler
6504166ba47588ad6024b6dc,,Octave,Feuillet,,"Feuillet, Octave",118532790,Schauspieler
6504166ba47588ad6024a7de,1835-1946,Paula,Fiala,Louise Wertheim,"Fiala, Pauline",1327513552,Schauspieler
6504166ba47588ad6024a7dd,1853-1907,Franz,Fiala,Hauptmann,"Fiala, Franz",1264255993,Schauspieler
6504166ba47588ad6024a7f1,verehel. Arnsburg,Marie,Fichtner,Trudchen,"Fichtner, Marie",1014401267,Schauspieler
6504166ba47588ad6024a7e9,1835-1874,Adolf,Fichtner,"Claudius, König von Dänemark","Fichtner, Adolf",116489545,Schauspieler
6504166ba47588ad6024a7eb,1805-1873,Carl Albrecht,Fichtner,Sittig,"Fichtner, Karl Albrecht",116489561,Schauspieler
6504166ba47588ad6024a7f0,1809-1889,Elisabeth,Fichtner (geb. Koberwein),Nelly,Elisabeth Fichtner (geb. Koberwein),,Schauspieler
6504166ba47588ad6024a7f6,,Aloysia von,Fielitz,Mad. Pavoni,"Fielitz, Aloysia von",1327513897,Schauspieler
6504166ba47588ad6024a803,,Agnes,Fink,"Doña Erifila, eine Edeldame","Fink, Agnes",123263069,Schauspieler
660d9dbb21b0fcd2e6eb8f62,,Herr,Fischer,Ein Gerichtsdiener,Herr Fischer,,Schauspieler
6504166ba47588ad6024a7ed,,Helmut,Fischer,Ein Häscher,Helmut Fischer,,Schauspieler
6504166ba47588ad6024a7f7,,Sebastian,Fischer,Wolfgang Amadé Mozart (ein Essay),Sebastian Fischer,,Schauspieler
6504166ba47588ad6024a7fe,,Evelyn,Flassig,Fünftes Sternchen,Evelyn Flassig,,Schauspieler
6504166ba47588ad6024a800,1937-1938,Hedwig,Flassig,Kinder,Hedwig Flassig,,Schauspieler
6504166ba47588ad6024b380,,Richard,Flatter,Deutsch,"Flatter, Richard",116589434,Schauspieler
6504166ba47588ad6024a80d,,Margarethe von,Flindt,"Ida, seine Tochter","Flindt, Margarethe von",1327516497,Schauspieler
655695f80080658502c081a0,,Friedrich von,Flotow,Musik,"Flotow, Friedrich von",118691929,Schauspieler
6504166ba47588ad6024a818,,Karl Julius,Folnes,Zimmermann,"Folnes, Karl Julius",130148628,Schauspieler
6504166ba47588ad6024a821,1869-1942,Margarethe,Formes-Königswarter,"Cäcilie, deren Kind","Formes, Margarete",116662778,Schauspieler
66aaa9c783f66cc36968eb53,,Rudolf,Forster,Comtur,Rudolf Forster,,Schauspieler
6504166ba47588ad6024b38b,,Giovacchino,Forzano,,"Forzano, Giovacchino",122961900,Schauspieler
6504166ba47588ad6024a80c,,Ernst,Fournes,Chor Don Manuels,"Fournes, Ernst",1327517701,Schauspieler
6504166ba47588ad6024b38f,,Edouard,Fournier,,"Fournier, Edouard",116677759,Schauspieler
6504166ba47588ad6024a814,1809-1882,Antonie,Fournier-Kronser,Katharina,"Fournier, Antonie",116677716,Schauspieler
6504166ba47588ad6024b391,,Franz Karl,Franchy,,"Franchy, Franz K.",116693908,Schauspieler
6504166ba47588ad6024a81e,1876-1942,Eugen,Frank,Laertes,"Frank, Eugen",136927408,Schauspieler
6504166ba47588ad6024a824,1847-1918,Katharina,Frank,Judith,Katharina Frank,,Schauspieler
6504166ba47588ad6024a834,1808-1875,Emil,Franz,Präsident,"Franz, Emil Karl Friedrich",116718927,Schauspieler
6504166ba47588ad6024a83f,,Dorothea,Frass,2. Choretide,Dorothea Frass,,Schauspieler
6504166ba47588ad6024b6e2,,Johann Alexander Graf,Fredro,,"Fredro, Jan Aleksander",143739565,Schauspieler
6504166ba47588ad6024a846,1929-1930,Camilla,Freissler,Giki,Camilla Freissler,,Schauspieler
6504166ba47588ad6024a827,1862-1914,Ludwig Julius,Freund,Schnell,Ludwig Julius Freund,,Schauspieler
6504166ba47588ad6024a828,,Erik,Frey,Ruodi,"Frey, Erik",11678315X,Schauspieler
6504166ba47588ad6024b6e6,,Gustav,Freytag,,"Freytag, Gustav",118535455,Schauspieler
6716137e1154ae2a37b10030,,Sarah Viktoria,Frick,Herr Kovacic/Desiree,"Frick, Sarah Viktoria",131690108,Schauspieler
6504166ba47588ad6024a830,,Gabriele,Fricke,"Jack, Jockey","Fricke, Gabriele",118122541,Schauspieler
665d7d3ff11595c1239447c5,Frl.,,Fricke,Blutiges Kind,Fricke,,Schauspieler
6504166ba47588ad6024a82f,,August,Fricke,"Curio, Kavalier des Herzogs","Fricke, August",130156507,Schauspieler
6504166ba47588ad6024b6e7,,Dr. Kurt,Friedberger,Der Präsident der Grillparzer-Gesellschaft spricht einleitende Worte,Dr. Kurt Friedberger,,Schauspieler
6504166ba47588ad6024a838,,Karl,Friede,Gäste,Karl Friede,,Schauspieler
6570bef400806585023dc09a,1895-1970,Karl,Friedl,"Franz, Diener","Friedl, Karl",1327639440,Schauspieler
6504166ba47588ad6024a83a,,Carl,Friedrich,"Schnell, Kommissionar",Carl Friedrich,,Schauspieler
6504166ba47588ad6024a849,1842-1908,Leo,Friedrich,Bernardo,"Friedrich, Leo",116806672,Schauspieler
6504166ba47588ad6024ba1c,,Max,Frisch,,"Frisch, Max",118536109,Schauspieler
6504166ba47588ad6024a856,,Anton,Fritsche,"Joel, sein Bruder","Fritsche, Anton Gustav",13015735X,Schauspieler
6504166ba47588ad6024a857,,Herr,Fritz,Diener,Herr Fritz,,Schauspieler
6504166ba47588ad6024a85f,,Fritz,Fronz,"Seppl, Bauernbursche",Fritz Fronz,,Schauspieler
6504166ba47588ad6024a83e,,Willy,Fränzl,Einstudierung,"Fränzl, Willy",1018887229,Schauspieler
66268f2c46b3b9baaf8a4fca,als Gast aus Fankfurt,Mad.,Frühauf,Katharina,Mad. Frühauf,,Schauspieler
6504166ba47588ad6024a863,1863-1900,Carl,Fuchs,Fehmrichter,Carl Fuchs,,Schauspieler
6504166ba47588ad6024a84d,1793-1832,Franz Georg,Fuchs (Fux),Thal,"Fux, Franz Georg",1327641704,Schauspieler
6636116e2ab4d9095f1d6515,vom königlichen Hoftheater zu Berlin,Frln.,Fuhr,Johanna,Frln. Fuhr,,Schauspieler
6504166ba47588ad6024a85a,Hamburg,Lina,Fuhr,Clärchen,"Fuhr, Lina",116851600,Schauspieler
6504166ba47588ad6024b6f5,,Ludwig,Fulda,Deutsch,"Fulda, Ludwig",118840452,Schauspieler
6504166ba47588ad6024b6f6,,Franz,Fuss,,Franz Fuss,,Schauspieler
656505210080658502e54065,1884-1907,Friedrich,Färber,Ein Gärtner,Friedrich Färber,,Schauspieler
658ff49751cd38b4100c5b18,,Emmerich,Földes,,"Földes, Imre",128053216,Schauspieler
6556711b0080658502bfb4cf,1828-1889,Dr. August,Förster,Caussade,Dr. August Förster,,Schauspieler
663c84332ab4d9095fa4b6cb,Gast vom Stadttheater zu Posen,Herr,Förster,Ringelstern,Herr Förster,,Schauspieler
650c0541258213a8dc5f9ad3,,Anna,Führing,Deborah,"Führing, Anna",11684566X,Schauspieler
650c0541258213a8dc5f9ad5,1856-1927,Josef,Füller,Gast,"Füller, Josef",1327641070,Schauspieler
650c0541258213a8dc5f9ad7,1937-1944,Ingeborg,Fürst,Chor der Mädchen,Ingeborg Fürst,,Schauspieler
650c0541258213a8dc5f9ada,,Marie,Fürth,Trudchen,Marie Fürth,,Schauspieler
6504166ba47588ad6024a86e,1825-1896,Ludwig,Gabillon,Abdallah,"Gabillon, Ludwig",116326557,Schauspieler
6504166ba47588ad6024b6f7,"geb. Würzburg, 1835-1892",Zerline,Gabillon,Viola,"Gabillon, Zerline",116333316,Schauspieler
69120ae3dd3949980ba24d36,,Rona,Gale,Helen Keller,Rona Gale,,Schauspieler
650c0541258213a8dc5f9adb,,Barbara,Gallauner,"Doña Fedra, Nichte des Hausverwalters","Gallauner, Barbara",1061588807,Schauspieler
6504166ba47588ad6024a869,1844-1917,Cäsar,Galster,Fortinbras,"Galster, Cäsar",1112677380,Schauspieler
6504166ba47588ad6024a86b,,Ida,Gantzer,Esther,"Gantzer, Ida",1327871114,Schauspieler
66d76216ee1bc6f9d4b5afd7,,Johann,Garber,Beleuchtung,"Garber, Johann",12117588X,Schauspieler
690c601552365fce4c987f40,,Gordon,Gardner,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten","Gardner, Dana",1057174041,Schauspieler
6651f3672ab4d9095f351d70,,Herr,Gartner,Jost von Weiler,Herr Gartner,,Schauspieler
6504166ba47588ad6024a872,,Wolfgang,Gasser,Michael,"Gasser, Wolfgang",132989883,Schauspieler
6504166ba47588ad6024a874,,Vittorio,Gassman,Regie,"Gassman, Vittorio",118716506,Schauspieler
6504166ba47588ad6024b6fe,,Theodor,Gassmann,Deutsch,"Gassmann, Theodor",116450045,Schauspieler
6504166ba47588ad6024a87a,,Franz,Gaul,Kostüme,"Gaul, Franz",116467231,Schauspieler
6504166ba47588ad6024a87b,,Helma,Gautier,Seine Tochter,"Gautier, Helma",1020581077,Schauspieler
6504166ba47588ad6024a880,,Charlotte,Gebhardt,Viola,"Gebhardt, Charlotte",1327652374,Schauspieler
6504166ba47588ad6024a881,,Eduard,Gebhardt,"Bernardo, Offizier","Gebhardt, Eduard",1244328545,Schauspieler
6504166ba47588ad6024b399,,Tobias Philipp von,Gebler,Deutsch,"Gebler, Tobias Philipp von",130096563,Schauspieler
6504166ba47588ad6024a883,,Ella,Gehrer,Bertha,Ella Gehrer,,Schauspieler
6504166ba47588ad6024a888,1878-1921,Hermann,Gehrs,Osrif,"Gehrs, Hermann",1214195547,Schauspieler
6504166ba47588ad6024a890,,Gerhard,Geisler,aus den Werken des Dichters lesen,"Geisler, Gerhard",124009697,Schauspieler
6504166ba47588ad6024a896,,Ottilie,Genée,Gretel,"Genée, Ottilie",116540656,Schauspieler
6504166ba47588ad6024a87e,1877-1955,Alfred,Gerasch,Phaon,"Gerasch, Alfred",116564342,Schauspieler
66057c7e21b0fcd2e691346a,vom Hoftheater in Hannover,Herr,Gerber,Fritz,Herr Gerber,,Schauspieler
6620f91021b0fcd2e62ca7a4,königlicher preußlicher Hofschauspieler,Herr,Gern,Langsalm,Herr Gern,,Schauspieler
6504166ba47588ad6024a88d,,Bella,Gerzhofer,"Karl, beider Söhnlein",Bella Gerzhofer,,Schauspieler
6669956ade0d61d670226d67,,Kl.,Gerzhofer,"Paul, Lindes Kind",Kl. Gerzhofer,,Schauspieler
6504166ba47588ad6024b3a8,,Michael,Gesell,,"Gesell, Michael",1179410254,Schauspieler
6504166ba47588ad6024a894,,Adrienne,Gessner,aus den Werken des Dichters lesen,"Gessner, Adrienne",118694448,Schauspieler
6504166ba47588ad6024a89a,Landestheater Graz,Teresina,Gessner (Geßner),Marie,"Sommerstorff-Geßner, Teresina",117478520,Schauspieler
6504166ba47588ad6024a89c,1878-1974,Prof. Remigius,Geyling,Kostümbildner,Prof. Remigius Geyling,,Schauspieler
69120a5cdd3949980ba24cc4,,William,Gibson,,"Gibson, William",132765489X,Schauspieler
6504166ba47588ad6024b3b0,1890-1968,Dr. Josef,Gielen,Regie,Dr. Josef Gielen,,Schauspieler
6504166ba47588ad6024a8ae,,Katharina,Gilbert,Laurence,Katharina Gilbert,,Schauspieler
6504166ba47588ad6024a8af,1856-1920,Oskar,Gimnig,Vigneux,"Gimnig, Oskar",117732265,Schauspieler
6504166ba47588ad6024b3b4,,Delphine de,Girardin,,"Girardin, Delphine de",100796303,Schauspieler
6504166ba47588ad6024bf74,,Dagobert,Glienke,Regieassistenz,Dagobert Glienke,,Schauspieler
6504166ba47588ad6024a8a8,1893-1952,Blanka,Glossy,Die böhmische Morchel,"Glossy, Blanka",124276741,Schauspieler
6504166ba47588ad6024a8a9,,Wolfgang,Glück,Zusammenstellung,"Glück, Wolfgang",14193512X,Schauspieler
6504166ba47588ad6024a8b7,,Boy,Gobert,Gedichte,"Gobert, Boy",118539981,Schauspieler
6504166ba47588ad6024b70d,,Johann Wolfgang von,Goethe,,"Goethe, Johann Wolfgang von",118540238,Schauspieler
6504166ba47588ad6024a8be,,Käthe,Gold,Lyrik und Prosa. Es lesen,"Gold, Käthe",118696106,Schauspieler
6504166ba47588ad6024b706,,Carlo,Goldoni,,"Goldoni, Carlo",118540505,Schauspieler
690c5da752365fce4c9877d1,,Sue,Goldsworthy,Assistant Stage Manager,Sue Goldsworthy,,Schauspieler
6504166ba47588ad6024a8c4,,Anna,Gollinger,Cherub,Anna Gollinger,,Schauspieler
6504166ba47588ad6024a8cf,,Friederike,Gossmann (Goßmann),"Ulrike, seine Tochter","Prokesch-Osten, Friederike von",116304723,Schauspieler
6504166ba47588ad6024a8d3,1745-1797,Anna Maria,Gottlieb,Käthe,"Gottlieb, Maria Anna",136326439,Schauspieler
6504166ba47588ad6024a8ba,1737-1798,Johann Christoph,Gottlieb,Feldwebel,"Gottlieb, Johann Christoph",13271938X,Schauspieler
6504166ba47588ad6024b70f,,Rudolf von,Gottschall,,"Gottschall, Rudolf von",119449072,Schauspieler
6504166ba47588ad6024b711,,Fritz,Gottwald,,"Gottwald, Fritz",1038178169,Schauspieler
6504166ba47588ad6024b3bb,,Christian Dietrich,Grabbe,,"Grabbe, Christian Dietrich",118541102,Schauspieler
6504166ba47588ad6024a8d1,,Therese,Grafenberg,Cäcilie,"Grafenberg, Therese",130166669,Schauspieler
6504166ba47588ad6024a8d2,,Pauline Emilie,Graff,"Ulrike, seine Tochter","Graff, Emilie",130166685,Schauspieler
6504166ba47588ad6024b3be,,Moritz Anton,Grandjean,Deutsch,"Grandjean, M. A.",130166707,Schauspieler
6504166ba47588ad6024a8d7,,Herr,Graner,Kammerdiener,Herr Graner,,Schauspieler
690c5d7f52365fce4c987780,,Keith,Green,Stage Manager,Keith Green,,Schauspieler
690c602052365fce4c987f43,,James,Greene,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten","Greene, James",1033311138,Schauspieler
